company_id,company_name,tmdbId
7405,Dimension Films,12538
12,New Line Cinema,586
11391,Tribeca Productions,586
11407,Baltimore Pictures,586
12,New Line Cinema,2666
908,Mystery Clock Cinema,2666
12474,J&M Entertainment,46338
38567,BMG Independents,46338
4063,Trimark Pictures,54007
39602,Manny Coto Productions,54007
4,Paramount Pictures,11258
657,Toho-Towa,11258
762,Mutual Film Company,11258
1382,PolyGram Filmed Entertainment,11258
4650,Marubeni,11258
7237,Tele München Fernseh Produktionsgesellschaft (TMG),11258
23932,UGC PH,11258
48136,British Broadcasting Corporation (BBC) Television,11258
55474,Stargate Studios,11258
33,Universal Pictures,9490
507,Atlas Entertainment,9411
6189,Turner Pictures (I),9411
718,Arts Council of England,25719
1270,National Lottery,25719
4413,Gruber Bros.,25719
24356,Tomboy Films,25719
36978,Winchester Multimedia PLC,25719
540,Jet Tone Production,11220
22615,Chan Ye-Cheng,11220
14,Miramax Films,21253
177,Columbia TriStar,21253
441,Columbia Pictures Corporation,6116
915,Hollywood Pictures,9457
1504,Cinergi Pictures Entertainment,9457
45518,Calimari Productions,9457
2511,Zero Film GmbH,44361
27593,Lenfilm Studio,44361
93754,Severny Fond,44361
441,Columbia Pictures Corporation,11702
14,Miramax Films,2923
1260,Synchronistic Pictures,2923
1261,Scala Productions,2923
572,New Amsterdam Entertainment,12238
6246,Medusa Film,12238
22269,Stardust International,12238
33,Universal Pictures,11568
7405,Dimension Films,66894
12,New Line Cinema,11003
3929,Robert Simonds Productions,11003
4286,Juno Pix,11003
2154,Punch Productions,10153
6194,Warner Bros.,10153
11407,Baltimore Pictures,10153
23370,Constant c Productions,10153
181,Channel Four Films,47112
982,Road Movies Dritte Produktionen,47112
11571,Samson Films,47112
16923,Zephyr Films,47112
20521,Neue Deutsche Filmgesellschaft (NDF),47112
31059,Pony Canyon,47112
377,Bandeira Entertainment,102732
97,Castle Rock Entertainment,30949
441,Columbia Pictures Corporation,30949
8658,Rialto Films,30949
14589,Code Entertainment,30949
18,Gracie Films,2898
559,TriStar Pictures,2898
364,The Rank Organisation,9558
1242,Reteitalia,9558
14159,Seven Arts Pictures,9558
14723,Carolco Pictures,9558
4,Paramount Pictures,26269
258,Scott Rudin Productions,26269
761,Cinehaus,26269
824,Kopelson Entertainment,11808
6194,Warner Bros.,11808
1508,Wildgaze Films,6970
8724,Australian Film Finance Corporation (AFFC),6970
18987,Unthank Films,6970
40114,Goldwyn Entertainment Company,6970
68035,Scala Productionss,6970
718,Arts Council of England,47452
3324,British Broadcasting Corporation (BBC),47452
20777,British Screen Productions,47452
300,Alameda Films,18205
8861,Instituto Mexicano de Cinematografía (IMCINE),18205
22622,Consejo Nacional para la Cultura y las Artes (CONACULTA),18205
559,TriStar Pictures,36943
23098,Triumph Films,36943
2753,MacGillivray Freeman Films,21736
3447,IMAX,21736
4157,Arcturus Motion Pictures,21736
4158,Polartec,21736
559,TriStar Pictures,17941
285,Live Entertainment,10668
12451,Mediaworks,10668
40675,Dinamo Entertainment,10668
8213,United Artists Corporation,9313
306,Twentieth Century Fox Film Corporation,42807
11510,Detour Filmproduction,42807
1236,Mandalay Entertainment,617
27,DreamWorks SKG,36568
762,Mutual Film Company,36568
711,Fox 2000 Pictures,37272
70166,Jacobs/Mutrux,37272
528,Bandai Visual Company,5910
567,Office Kitano,5910
3034,TV Tokyo,5910
6516,Tokyo FM Broadcasting Co.,5910
33,Universal Pictures,9440
762,Mutual Film Company,9440
1596,Shooting Gallery,53092
14,Miramax Films,32911
979,Woods Entertainment,32911
14,Miramax Films,44308
3958,Front Street Pictures,124821
38567,BMG Independents,124821
41052,Edenstreet Productions,124821
43,Fox Searchlight Pictures,32456
316,Wildwood Enterprises,93350
1382,PolyGram Filmed Entertainment,93350
10565,Good Machine,93350
60919,Marlboro Road Gang Productions,93350
1382,PolyGram Filmed Entertainment,32144
10201,Interscope Communications,32144
306,Twentieth Century Fox Film Corporation,17127
2,Walt Disney Pictures,40688
12,New Line Cinema,19848
1382,PolyGram Filmed Entertainment,17644
91005,Lyrick Studios,17644
3324,British Broadcasting Corporation (BBC),1774
26137,Dog Eat Dog Films,1774
34237,Mayfair Entertainment International,1774
104,Canal Plus,30265
4063,Trimark Pictures,30265
12,New Line Cinema,2157
14024,Irwin Allen Productions,2157
19902,Prelude Pictures,2157
30253,Saltire Entertainment,2157
21379,Duo Art Productions,70581
23,Imagine Entertainment,8838
33,Universal Pictures,8838
16280,Jean Doumanian Productions,29193
21716,Sweetland Films,29193
65514,Magnolia Films,29193
65515,Jasmine Productions Inc.,29193
507,Atlas Entertainment,795
508,Regency Enterprises,795
676,Monarchy Enterprises B.V.,795
6194,Warner Bros.,795
20555,Taurus Film,795
97,Castle Rock Entertainment,16980
1382,PolyGram Filmed Entertainment,16980
37812,Westerly Films,16980
4,Paramount Pictures,27472
5,Columbia Pictures,47881
97,Castle Rock Entertainment,47881
4319,40 Acres & A Mule Filmworks,9469
9195,Touchstone Pictures,9469
3492,Island Pictures,12488
69984,Enchanter Entertainment,12488
559,TriStar Pictures,81367
49,El Deseo,267
591,France 3 Cinéma,267
7832,CiBy 2000,267
97,Castle Rock Entertainment,16148
441,Columbia Pictures Corporation,16148
20719,Manifest Film Company,16148
5507,SE8 Group,21252
10163,Working Title Films,9449
31080,Polygram Filmed Entertainment,9449
5755,Constantin Film Produktion,6264
19481,Babelsberg Film,6264
55103,Celtridge,6264
51084,Here Studios,188870
51085,Leather Jacket Productions,188870
51086,Goldeco Pictures,188870
915,Hollywood Pictures,78149
1504,Cinergi Pictures Entertainment,78149
33,Universal Pictures,15513
9195,Touchstone Pictures,31220
4360,Strength Ltd.,13907
126,Lakeshore Entertainment,29825
2521,Golden Harvest Company,10622
2938,Abbas Kiarostami Productions,30020
938,First Floor Features,17139
3259,Almerica Films,17139
8411,Metro-Goldwyn-Mayer (MGM),10216
6194,Warner Bros.,9771
10210,Morgan Creek Productions,9771
97,Castle Rock Entertainment,24560
7942,Cabin Creek Films,76330
559,TriStar Pictures,9448
79,Village Roadshow Pictures,38618
1766,Dieter Geissler Filmproduktion,38618
4792,Film Afrika Worldwide,38618
10566,Clipsal Films,38618
60294,Alta Vista,38618
33,Universal Pictures,18316
4714,HSX Films,78373
16517,Chase Productions,78373
18367,Centre National de la Cinématographie (CNC),77514
33882,Compagnie des Films,77514
41050,Compagnie Est-Ouest,77514
1382,PolyGram Filmed Entertainment,49474
5996,BBC,49474
5,Columbia Pictures,4415
4,Paramount Pictures,8656
27,DreamWorks SKG,8656
1865,Zanuck/Brown Productions,8656
2478,Manhattan Project,8656
12,New Line Cinema,58680
1947,New Deal Productions,58680
39288,Gotham Entertainment Group,58680
364,The Rank Organisation,35796
39838,Toledo Pictures,35796
6194,Warner Bros.,18937
559,TriStar Pictures,929
620,Centropolis Film Productions,929
882,Toho Company,929
2833,Independent Pictures (II),929
11343,Fried Films,929
306,Twentieth Century Fox Film Corporation,9452
33,Universal Pictures,1878
491,Summit Entertainment,1878
1591,Rhino Films,1878
53460,Fear and Loathing LLC,1878
53461,Shark Productions,1878
7405,Dimension Films,40505
16718,No Limit Films,40505
813,DiNovi Pictures,14342
6189,Turner Pictures (I),14342
306,Twentieth Century Fox Film Corporation,9715
4258,Fortis Films,9715
12984,Norsk Film,26610
16550,Nordic Screen Production AS,26610
16551,Norsk Filminstitutt,26610
294,New Zealand Film Commission,40961
39988,Essential Films,40961
824,Kopelson Entertainment,1965
6194,Warner Bros.,1965
101,Roxy Film,312
162,Bayerischer Rundfunk,312
175,Caravan Pictures,6068
961,Roger Birnbaum Productions,6068
8816,Northern Lights Entertainment,6068
9195,Touchstone Pictures,6068
5,Columbia Pictures,15037
236,October Films,37636
23912,Antidote Films (I),37636
25680,391 Productions,37636
181,Channel Four Films,17044
763,Intermedia Films,17044
12918,Greenpoint Films,17044
8,Fine Line Features,60951
16754,Roland-Film,60951
11460,The Institute for the Intellectual Development of Children & Young Adults,21334
29692,Tritone Productions,32284
1596,Shooting Gallery,37410
37909,True Fiction Pictures,37410
40460,Joel Castleberg Productions,53765
2,Walt Disney Pictures,10674
10217,Walt Disney Feature Animation,10674
163,Revolution Films,136134
306,Twentieth Century Fox Film Corporation,846
545,Ten Thirteen Productions,846
1596,Shooting Gallery,12655
1898,Bórd Scannán na hÉireann,12655
3324,British Broadcasting Corporation (BBC),12655
21872,Treasure Entertainment,12655
40605,Radio Telefís Éireann (RTÉ),12655
70198,Easkel Media,12655
306,Twentieth Century Fox Film Corporation,3050
1301,Joseph M. Singer Entertainment,3050
1302,Davis Entertainment,3050
33,Universal Pictures,1389
216,Jersey Films,1389
5186,The Australian Film Commission,11020
8808,McElroy & McElroy,11020
16232,Picnic Productions Pty. Ltd.,11020
74363,British Empire Films Australia,11020
14,Miramax Films,20862
12269,ShadowCatcher Entertainment,20862
130,Jerry Bruckheimer Films,95
9195,Touchstone Pictures,95
11533,Valhalla Motion Pictures,95
1885,Silver Pictures,944
5739,Donner/Shuler-Donner Productions,944
6194,Warner Bros.,944
559,TriStar Pictures,35680
33,Universal Pictures,11551
56,Amblin Entertainment,11551
7293,DreamWorks Pictures,11551
379,Truth and Soul Pictures Inc,473
7503,Protozoa Pictures,473
22566,Harvest Filmworks,473
22567,Plantain Films,473
11273,Circle Films,102304
20049,DuArt,102304
40240,Anyway Productions,102304
306,Twentieth Century Fox Film Corporation,544
74116,Reynolds Pictures,10513
33333,Paramount Famous Lasky Corporation,28966
8411,Metro-Goldwyn-Mayer (MGM),65203
33,Universal Pictures,143
6,RKO Radio Pictures,42861
8411,Metro-Goldwyn-Mayer (MGM),33680
5488,Fox Film Corporation,56164
8411,Metro-Goldwyn-Mayer (MGM),12311
8411,Metro-Goldwyn-Mayer (MGM),43277
6194,Warner Bros.,43278
5,Columbia Pictures,34106
306,Twentieth Century Fox Film Corporation,43266
8411,Metro-Goldwyn-Mayer (MGM),27367
4,Paramount Pictures,17661
6033,Paramount,28580
28205,"Samuel Goldwyn Company, The",887
306,Twentieth Century Fox Film Corporation,33667
4006,Two Cities Films,23383
441,Columbia Pictures Corporation,25430
4,Paramount Pictures,27191
441,Columbia Pictures Corporation,11426
5,Columbia Pictures,654
388,Horizon Pictures,654
60,United Artists,15919
30724,Hecht-Lancaster Productions,15919
60,United Artists,1725
8268,Seven Arts,1725
90571,Mirisch Pictures,1725
1980,Woodfall Film Productions,5769
441,Columbia Pictures Corporation,874
571,Highland Films,874
60,United Artists,10633
13219,"Mirisch Corporation, The",10633
441,Columbia Pictures Corporation,17917
1807,Warwick Film Productions,17917
3632,Romulus Films,17917
60,United Artists,3116
1323,Florin Productions,3116
1324,Jerome Hellman Productions,3116
306,Twentieth Century Fox Film Corporation,1051
646,D'Antoni Productions,1051
73950,Schine-Moore Productions,1051
60,United Artists,1366
5,Columbia Pictures,12102
4,Paramount Pictures,16619
316,Wildwood Enterprises,16619
306,Twentieth Century Fox Film Corporation,9443
6194,Warner Bros.,9443
7049,Enigma Productions,9443
7965,The Ladd Company,9443
8770,"Allied Stars, Ltd.",9443
4,Paramount Pictures,11050
33,Universal Pictures,606
205,Mirage Entertainment,606
5,Columbia Pictures,746
469,Hemdale Film Corporation,746
470,Recorded Pictures Company,746
472,Soprofilms,746
473,TAO Film,746
474,Yanco,746
60,United Artists,380
206,Star Partners II Ltd.,380
80,The Zanuck Company,403
2630,Majestic Films International,403
6194,Warner Bros.,403
2380,Palomar Pictures,11485
3065,American Broadcasting Company (ABC),11485
6174,Gus Productions,466
6194,Warner Bros.,466
11463,Edge City,13820
3076,Allagash Films,15389
1,Lucasfilm,13597
559,TriStar Pictures,13597
6254,"Jim Henson Company, The",13597
24931,Henson Associates (HA),13597
33,Universal Pictures,2108
8812,Channel Productions,2108
11043,A&M Films,2108
12,New Line Cinema,10014
1531,Smart Egg Pictures,10014
12,New Line Cinema,10072
1531,Smart Egg Pictures,10072
12,New Line Cinema,10131
12,New Line Cinema,10160
12,New Line Cinema,11284
4,Paramount Pictures,4488
16779,Georgetown Productions Inc.,4488
17611,Sean S. Cunningham Films,4488
4,Paramount Pictures,9725
7512,"Georgetown Productions, Inc.",9725
4,Paramount Pictures,9728
7513,Jason Productions,9728
4,Paramount Pictures,9730
93280,"Friday Four, Inc.",9730
4,Paramount Pictures,9731
16779,Georgetown Productions Inc.,9731
4,Paramount Pictures,10225
4,Paramount Pictures,10281
4,Paramount Pictures,10283
17611,Sean S. Cunningham Films,10283
62948,Horror Inc.,10283
14323,Compass International Pictures,948
22814,Falcon International Productions,948
33,Universal Pictures,11281
33,Universal Pictures,10676
7405,Dimension Films,11357
4351,Trans Pacific Films,11361
542,Guardian Trust Company,36599
15059,Simcom Limited,36599
15060,Prom Night Productions,36599
15059,Simcom Limited,39929
15493,Allarcom Limited,39929
15494,British Columbia Television,39929
21287,CFCN Communications,39929
21288,TBA Film,39929
16953,Norstar Entertainment,41828
36555,Famous Players,41828
61660,Comweb Productions,41828
16953,Norstar Entertainment,41769
60,United Artists,10585
33,Universal Pictures,11186
33,Universal Pictures,11187
396,SLM Production Group,609
8411,Metro-Goldwyn-Mayer (MGM),609
8411,Metro-Goldwyn-Mayer (MGM),11133
8411,Metro-Goldwyn-Mayer (MGM),10306
6194,Warner Bros.,9552
48184,Hoya Productions,9552
6194,Warner Bros.,11586
10210,Morgan Creek Productions,11587
1885,Silver Pictures,941
6194,Warner Bros.,941
1885,Silver Pictures,942
6194,Warner Bros.,942
1885,Silver Pictures,943
6194,Warner Bros.,943
56,Amblin Entertainment,927
6194,Warner Bros.,927
56,Amblin Entertainment,928
6194,Warner Bros.,928
56,Amblin Entertainment,9340
6194,Warner Bros.,9340
56,Amblin Entertainment,9342
559,TriStar Pictures,9342
43,Fox Searchlight Pictures,38509
126,Lakeshore Entertainment,38509
4665,Addis Wechsler Pictures,38509
8411,Metro-Goldwyn-Mayer (MGM),12101
4,Paramount Pictures,19
12372,Universum Film (UFA),19
33,Universal Pictures,165
56,Amblin Entertainment,165
20448,U-Drive Productions,165
33,Universal Pictures,196
56,Amblin Entertainment,196
20448,U-Drive Productions,196
306,Twentieth Century Fox Film Corporation,551
10281,Kent Productions,551
2,Walt Disney Pictures,16084
3166,Walt Disney Productions,17984
3166,Walt Disney Productions,22328
3166,Walt Disney Productions,32611
3166,Walt Disney Productions,3170
882,Toho Company,346
1176,Lorimar Film Entertainment,859
6194,Warner Bros.,859
18737,NFH Productions,859
10308,Dino De Laurentiis Company,841
33,Universal Pictures,11051
5231,Cineplex-Odeon Films,11051
4,Paramount Pictures,242
8,Fine Line Features,1411
7981,Pathé,9769
21143,Lolita Productions,9769
79,Village Roadshow Pictures,9424
919,Beacon Communications,9424
2848,Hoyts Film Partnership,9424
8411,Metro-Goldwyn-Mayer (MGM),9424
33088,Behavioral Problem Productions Ltd.,9424
870,Tapestry Films,9835
9195,Touchstone Pictures,9835
4,Paramount Pictures,857
27,DreamWorks SKG,857
56,Amblin Entertainment,857
762,Mutual Film Company,857
11362,Mark Gordon Productions,857
19397,Revolutionary Eye LLC,17539
2,Walt Disney Pictures,10957
10531,Silver Screen Partners II,10957
3166,Walt Disney Productions,9570
3166,Walt Disney Productions,16249
2,Walt Disney Pictures,13962
3166,Walt Disney Productions,14612
3166,Walt Disney Productions,19378
2,Walt Disney Pictures,29228
3166,Walt Disney Productions,19379
5888,Walt Disney,11164
56,Amblin Entertainment,24736
10079,The Walt Disney Company,24736
2,Walt Disney Pictures,10122
1340,New Star Entertainment,10122
11670,Producers Sales Organization (PSO),10122
3166,Walt Disney Productions,24816
2,Walt Disney Pictures,9994
10531,Silver Screen Partners II,9994
2,Walt Disney Pictures,25445
3166,Walt Disney Productions,12129
3166,Walt Disney Productions,14140
2,Walt Disney Pictures,10439
2,Walt Disney Pictures,11158
8830,Touchwood Pacific Partners 1,11158
32,Buena Vista,9354
3166,Walt Disney Productions,34774
2,Walt Disney Pictures,37969
508,Regency Enterprises,9631
6194,Warner Bros.,9631
2,Walt Disney Pictures,9820
33,Universal Pictures,14013
2851,Zucker Brothers Productions,14013
718,Arts Council of England,96196
8330,British Broadcasting Company,96196
12745,British Screen Productions,96196
6194,Warner Bros.,1779
26137,Dog Eat Dog Films,1779
41,Orion Pictures,10849
6,RKO Radio Pictures,678
8411,Metro-Goldwyn-Mayer (MGM),907
3221,Sveriges Television (SVT),5961
7445,Cinematograph AB,5961
7446,Svenska Filminstitutet (SFI),5961
7448,Tobis Filmkunst,5961
18071,FilmDallas Pictures,47908
18090,Bountiful Film Partners,47908
18094,Antron Media Production,42121
7429,HBO Films,2887
23,Imagine Entertainment,11974
56,Amblin Entertainment,20348
6194,Warner Bros.,20348
4990,Ital-Noleggio Cinematografico,26648
4991,Lotar Film Productions,26648
8100,Mafilm,11911
55540,Objektív Film,11911
484,De Laurentiis Entertainment Group (DEG),793
