language_code,language_name,tmdbId
en,English,49511
en,English,27440
en,English,13825
en,English,250093
ja,日本語,15227
en,English,14560
en,English,14410
it,Italiano,14410
en,English,13788
he,עִבְרִית,13788
en,English,13429
de,Deutsch,6733
en,English,14871
en,English,35077
en,English,14353
en,English,27447
en,English,14254
fr,Français,16137
en,English,17803
fi,suomi,101838
en,English,214436
fr,Français,214436
ro,Română,214436
ru,Pусский,214436
en,English,14549
fr,Français,14549
pl,Polski,14549
en,English,80193
es,Español,80193
en,English,169869
de,Deutsch,169869
fi,suomi,56816
fi,suomi,38205
en,English,168261
fi,suomi,168261
tk,,168261
en,English,10529
en,English,160783
en,English,58782
en,English,62753
es,Español,417285
en,English,14582
de,Deutsch,14582
en,English,46595
de,Deutsch,46595
sl,Slovenščina,46595
en,English,50318
en,English,253116
en,English,94533
en,English,44052
fi,suomi,63938
en,English,1977
ja,日本語,1977
pl,Polski,1977
en,English,46725
en,English,13510
fr,Français,15554
en,English,14836
en,English,48350
en,English,15003
ja,日本語,15003
th,ภาษาไทย,15003
fi,suomi,141971
en,English,24194
en,English,14851
en,English,13455
en,English,4959
fr,Français,4959
de,Deutsch,4959
it,Italiano,4959
ru,Pусский,4959
en,English,10362
en,English,10184
is,Íslenska,16170
en,English,14849
fi,suomi,36764
en,English,111459
en,English,37309
en,English,131729
en,English,52105
en,English,60539
en,English,28196
en,English,1560
el,ελληνικά,1560
en,English,85394
de,Deutsch,85394
pl,Polski,85394
en,English,15060
tr,Türkçe,26900
en,English,15189
en,English,133328
fr,Français,13492
de,Deutsch,13492
ja,日本語,70089
en,English,4832
pl,Polski,135938
en,English,7353
en,English,14711
en,English,52512
ja,日本語,52512
ja,日本語,98193
en,English,49600
ar,العربية,24171
fr,Français,24171
en,English,5677
fr,Français,5677
fr,Français,44618
sv,svenska,44618
ja,日本語,16804
en,English,25405
ar,العربية,73953
en,English,73953
en,English,1961
en,English,15148
en,English,15945
en,English,171840
fr,Français,171840
es,Español,171840
en,English,14204
zh,普通话,14204
en,English,20829
de,Deutsch,30508
en,English,15039
nl,Nederlands,13639
en,English,47561
en,English,18884
en,English,26036
en,English,434306
en,English,14977
pl,Polski,14977
en,English,157909
en,English,21851
en,English,15105
en,English,17314
en,English,24351
en,English,94405
en,English,38087
nl,Nederlands,16177
zh,普通话,29363
en,English,79331
en,English,36499
en,English,15268
en,English,17317
de,Deutsch,17317
es,Español,17317
de,Deutsch,434
en,English,15670
en,English,206034
en,English,19255
en,English,43034
ja,日本語,43034
es,Español,43034
en,English,29117
en,English,14979
nl,Nederlands,14979
ru,Pусский,14979
en,English,18208
it,Italiano,41054
en,English,37468
it,Italiano,8832
ru,Pусский,50013
fr,Français,8279
en,English,14063
en,English,13207
ko,한국어/조선말,15067
en,English,14853
en,English,15159
en,English,18529
en,English,7916
sv,svenska,38789
en,English,90324
uk,Український,90324
fr,Français,67384
ja,日本語,36281
fr,Français,42818
en,English,29717
fr,Français,43873
en,English,17158
fr,Français,24221
vi,Tiếng Việt,24221
fi,suomi,17077
sv,svenska,17077
pl,Polski,47497
cs,Český,10049
en,English,10049
en,English,9914
en,English,40227
en,English,20421
ja,日本語,125858
en,English,111014
en,English,14301
en,English,8382
en,English,13849
fr,Français,13849
pl,Polski,13849
en,English,27061
fr,Français,27061
fr,Français,43146
en,English,53574
en,English,74286
en,English,26939
en,English,26127
fr,Français,26127
en,English,13613
en,English,16538
en,English,19998
es,Español,19998
en,English,5334
en,English,26387
en,English,7517
en,English,34474
fr,Français,34474
de,Deutsch,34474
en,English,13094
cs,Český,18781
en,English,18781
en,English,27757
en,English,16558
de,Deutsch,16558
ru,Pусский,16558
es,Español,16558
en,English,13811
en,English,17003
es,Español,17003
ja,日本語,80314
cs,Český,16353
zh,普通话,16353
ru,Pусский,16353
th,ภาษาไทย,16353
sv,svenska,15472
en,English,15472
en,English,52528
en,English,13090
es,Español,13090
en,English,15854
en,English,53651
en,English,58076
pl,Polski,143240
ru,Pусский,73856
en,English,14180
ja,日本語,36836
en,English,17166
en,English,47739
en,English,16325
ru,Pусский,16325
pl,Polski,113321
en,English,17097
pl,Polski,46799
hi,हिन्दी,19950
en,English,15512
cn,广州话 / 廣州話,14735
en,English,14735
fr,Français,14735
en,English,24220
it,Italiano,24220
ro,Română,24220
es,Español,24220
fr,Français,21946
en,English,20529
en,English,30155
en,English,39914
en,English,42914
pl,Polski,36392
de,Deutsch,62437
en,English,6968
fr,Français,6968
de,Deutsch,6968
sv,svenska,6968
en,English,13161
en,English,16197
en,English,53828
en,English,34015
en,English,13808
en,English,14637
en,English,15912
hu,Magyar,18096
en,English,18096
en,English,18094
en,English,33811
es,Español,33811
en,English,53863
en,English,16991
en,English,99283
en,English,94854
en,English,43396
en,English,16614
tr,Türkçe,31273
pl,Polski,31273
tt,,31273
uk,Український,31273
en,English,18558
en,English,16071
en,English,20048
fi,suomi,20048
en,English,8747
en,English,16258
de,Deutsch,15451
ru,Pусский,15451
en,English,330711
en,English,82962
en,English,22705
it,Italiano,22705
en,English,16005
pl,Polski,39331
en,English,284117
nl,Nederlands,284117
fi,suomi,55500
en,English,14164
ja,日本語,14164
hi,हिन्दी,14164
en,English,3632
en,English,9841
es,Español,91099
en,English,97421
en,English,43250
en,English,1940
en,English,33726
fr,Français,33726
fi,suomi,61070
en,English,93562
en,English,13557
en,English,10041
pl,Polski,31132
en,English,13804
en,English,34796
en,English,35849
ja,日本語,35022
ja,日本語,45965
fr,Français,19976
en,English,1387
en,English,21376
en,English,16867
en,English,19833
en,English,16919
en,English,15580
en,English,15801
pt,Português,8902
en,English,19618
en,English,83099
en,English,27644
en,English,18947
en,English,46096
en,English,67857
en,English,16996
en,English,8833
pt,Português,8833
de,Deutsch,16869
en,English,16869
fr,Français,16869
it,Italiano,16869
cn,广州话 / 廣州話,16995
en,English,16995
en,English,99224
en,English,94139
es,Español,10000
ru,Pусский,44967
ar,العربية,45882
fa,فارسی,45882
en,English,21641
en,English,15092
en,English,24365
it,Italiano,24365
pl,Polski,38872
en,English,95977
es,Español,17431
en,English,17431
en,English,67849
en,English,112582
en,English,205410
hi,हिन्दी,13123
en,English,33974
de,Deutsch,33974
tl,,33974
th,ภาษาไทย,33974
de,Deutsch,45949
en,English,18320
de,Deutsch,18320
ja,日本語,49571
en,English,17436
ko,한국어/조선말,30843
en,English,2080
en,English,17680
fr,Français,17680
ja,日本語,36175
en,English,53624
en,English,120528
en,English,17073
pl,Polski,21191
es,Español,21191
en,English,13475
en,English,24273
en,English,38464
en,English,22152
en,English,16279
ru,Pусский,72891
de,Deutsch,6461
en,English,23391
it,Italiano,11160
en,English,168643
en,English,19350
de,Deutsch,19350
zh,普通话,15384
th,ภาษาไทย,15384
ro,Română,48116
fr,Français,15342
fi,suomi,25004
cs,Český,17124
en,English,17124
fr,Français,17124
pl,Polski,210487
pl,Polski,64115
en,English,17532
en,English,10946
pt,Português,10946
en,English,23590
en,English,30416
en,English,65503
pl,Polski,38869
en,English,17027
en,English,15577
en,English,13448
it,Italiano,13448
la,Latin,13448
fr,Français,13448
de,Deutsch,13448
zh,普通话,13448
en,English,288035
it,Italiano,92312
en,English,80592
es,Español,80592
en,English,17635
en,English,42738
en,English,14141
en,English,30312
en,English,47906
en,English,111752
en,English,122160
en,English,17740
en,English,42943
es,Español,42943
en,English,13532
en,English,18495
en,English,180162
en,English,25218
en,English,24053
en,English,53947
en,English,15705
fr,Français,14448
en,English,21583
cn,广州话 / 廣州話,21583
en,English,534
it,Italiano,534
en,English,18360
de,Deutsch,38008
en,English,2049
en,English,19375
en,English,23997
en,English,18238
en,English,21755
fr,Français,21755
cs,Český,21755
ja,日本語,21755
en,English,43378
en,English,121707
de,Deutsch,30239
it,Italiano,30239
pl,Polski,101362
pl,Polski,8211
en,English,8429
de,Deutsch,8429
it,Italiano,8429
fr,Français,44012
fr,Français,10541
fr,Français,19955
en,English,90799
en,English,39194
en,English,36460
en,English,15555
it,Italiano,40022
fr,Français,86764
en,English,42062
en,English,14126
fr,Français,14126
en,English,17332
en,English,18405
pl,Polski,155426
ja,日本語,21832
en,English,16871
es,Español,16871
hu,Magyar,16871
cs,Český,16871
en,English,14160
ja,日本語,21967
de,Deutsch,14003
ja,日本語,14003
en,English,16899
en,English,21724
fr,Français,8282
xx,No Language,31404
en,English,42513
fr,Français,42513
en,English,83868
en,English,4934
pt,Português,15588
fr,Français,15588
en,English,15588
he,עִבְרִית,15588
en,English,61109
en,English,129089
fr,Français,14857
en,English,14857
it,Italiano,14857
en,English,17927
en,English,77822
en,English,14330
es,Español,14330
en,English,26508
en,English,28677
en,English,19203
en,English,15712
fr,Français,15712
ku,,15712
tr,Türkçe,15712
en,English,13975
en,English,18785
en,English,16164
en,English,17609
hi,हिन्दी,33104
en,English,37924
en,English,43321
en,English,18869
en,English,17829
hi,हिन्दी,16345
en,English,81512
fi,suomi,115306
en,English,27134
ja,日本語,37024
en,English,53622
fr,Français,761
fr,Français,11914
fr,Français,64968
en,English,34300
pl,Polski,58018
de,Deutsch,45560
en,English,26506
ml,,26506
en,English,13856
en,English,14536
es,Español,14536
fr,Français,13710
de,Deutsch,15084
no,Norsk,14451
en,English,18162
en,English,34482
de,Deutsch,16324
no,Norsk,16324
en,English,50600
en,English,19724
en,English,18487
ja,日本語,27799
da,Dansk,8883
de,Deutsch,8883
en,English,49767
pt,Português,29314
en,English,40465
de,Deutsch,40465
en,English,10272
en,English,23924
zu,isiZulu,18061
en,English,18061
en,English,21179
ja,日本語,42341
zh,普通话,18760
cn,广州话 / 廣州話,18760
ja,日本語,11693
en,English,40509
en,English,15073
es,Español,15073
en,English,31544
en,English,84119
fr,Français,84119
fa,فارسی,33409
en,English,33409
en,English,18240
en,English,51260
es,Español,28110
en,English,28110
de,Deutsch,89484
en,English,89484
en,English,17610
no,Norsk,8933
en,English,37911
en,English,38773
sr,Srpski,8269
en,English,45779
en,English,27085
en,English,8940
en,English,133
is,Íslenska,20152
en,English,14938
en,English,19508
en,English,66770
en,English,12162
ar,العربية,12162
tr,Türkçe,12162
es,Español,4498
en,English,176810
en,English,170477
de,Deutsch,75015
pl,Polski,75015
en,English,18507
en,English,16240
fr,Français,50030
pl,Polski,81223
en,English,24772
en,English,67515
fr,Français,29082
en,English,8284
de,Deutsch,4250
it,Italiano,4250
en,English,32451
en,English,62128
en,English,8373
es,Español,8373
fr,Français,62320
en,English,24734
tr,Türkçe,75317
kk,қазақ,8939
ru,Pусский,8939
en,English,35404
en,English,91205
en,English,53906
en,English,19079
en,English,19265
en,English,12556
en,English,43638
km,,43638
vi,Tiếng Việt,43638
en,English,4990
en,English,43192
en,English,11322
en,English,8355
tr,Türkçe,10821
en,English,176241
en,English,47075
en,English,25728
en,English,20301
pl,Polski,242737
en,English,52109
fi,suomi,251657
en,English,24927
ru,Pусский,24927
en,English,183871
hr,Hrvatski,10024
en,English,10024
en,English,10788
hi,हिन्दी,10788
en,English,15423
pl,Polski,15423
en,English,33321
en,English,69426
ta,தமிழ்,69426
te,తెలుగు,69426
en,English,16226
en,English,42659
en,English,16440
ja,日本語,37021
en,English,62186
en,English,22612
en,English,19913
fr,Français,19913
sv,svenska,19913
fa,فارسی,47104
pt,Português,17359
es,Español,47920
en,English,47920
en,English,45184
cs,Český,18480
en,English,18480
de,Deutsch,18480
en,English,64831
en,English,266814
en,English,4931
en,English,301233
no,Norsk,18901
en,English,14728
ru,Pусский,16911
sl,Slovenščina,70648
en,English,8884
en,English,38940
fr,Français,38940
en,English,19105
en,English,14758
en,English,767
fr,Français,59847
fr,Français,60623
en,English,14687
es,Español,14687
en,English,351862
fr,Français,10353
en,English,245367
en,English,9592
fr,Français,9592
en,English,68572
en,English,84278
de,Deutsch,43195
it,Italiano,43195
en,English,23964
en,English,14531
en,English,76465
en,English,51302
en,English,14197
en,English,20174
cn,广州话 / 廣州話,48773
en,English,48773
en,English,8054
ru,Pусский,8054
fr,Français,8054
en,English,19929
de,Deutsch,19929
fr,Français,18696
it,Italiano,18696
en,English,18696
fr,Français,3478
de,Deutsch,3478
it,Italiano,3478
es,Español,30713
sv,svenska,54759
fi,suomi,54759
en,English,30121
en,English,64901
fr,Français,64901
hu,Magyar,64901
en,English,23720
en,English,14843
ja,日本語,8937
en,English,9974
sv,svenska,9974
fr,Français,22302
en,English,20382
en,English,53868
en,English,69342
en,English,37516
es,Español,19727
en,English,19727
en,English,56150
hu,Magyar,56150
en,English,22215
fr,Français,22215
it,Italiano,22215
la,Latin,22215
fr,Français,18635
en,English,18635
en,English,4983
en,English,53830
de,Deutsch,53830
en,English,38971
fr,Français,49691
fr,Français,39415
en,English,20407
en,English,22408
en,English,23286
en,English,97995
en,English,67967
pt,Português,67967
en,English,21208
et,Eesti,21208
fr,Français,21208
en,English,131351
en,English,16056
en,English,20943
en,English,82311
en,English,47870
en,English,104083
en,English,21407
en,English,12403
fr,Français,62547
en,English,15422
en,English,14833
en,English,41183
en,English,44578
en,English,20856
af,Afrikaans,17654
ny,,17654
st,,17654
xh,,17654
zu,isiZulu,17654
en,English,17654
en,English,24803
fr,Français,24803
fr,Français,38879
en,English,17335
en,English,13836
es,Español,20071
fr,Français,13730
fr,Français,15438
en,English,18126
en,English,14869
fr,Français,14869
gd,,14869
fr,Français,14415
de,Deutsch,14415
la,Latin,14415
en,English,30250
hu,Magyar,30250
fr,Français,121895
en,English,121895
cs,Český,17134
en,English,17134
en,English,50719
zh,普通话,105703
zh,普通话,176650
fr,Français,17199
en,English,20153
en,English,20777
en,English,54982
zh,普通话,92989
zh,普通话,45999
da,Dansk,18908
en,English,31067
en,English,39286
es,Español,39286
en,English,13752
fi,suomi,13752
de,Deutsch,13752
no,Norsk,13752
ru,Pусский,13752
af,Afrikaans,22600
en,English,22600
de,Deutsch,99657
en,English,40797
en,English,40743
no,Norsk,17285
en,English,12407
it,Italiano,12407
en,English,18440
en,English,22602
en,English,40799
nl,Nederlands,40071
en,English,19422
fr,Français,31670
en,English,38107
ja,日本語,15137
ja,日本語,37047
fr,Français,66949
ja,日本語,77285
ja,日本語,64728
en,English,11115
en,English,22795
en,English,21878
es,Español,21878
ja,日本語,18585
en,English,18585
en,English,19905
en,English,22051
hu,Magyar,25902
en,English,16634
en,English,58421
en,English,31913
en,English,14940
fr,Français,14940
ja,日本語,14940
en,English,24420
en,English,13797
es,Español,13797
de,Deutsch,12605
de,Deutsch,128856
en,English,145066
